step,config,perf_fitted,perf:APSFailure,perf:Amazon_employee_access,perf:Another-Dataset-on-used-Fiat-500,perf:Bank_Customer_Churn,perf:Bioresponse,perf:Diabetes130US,perf:E-CommereShippingData,perf:Fitness_Club,perf:Food_Delivery_Time,perf:GiveMeSomeCredit,perf:HR_Analytics_Job_Change_of_Data_Scientists,perf:Is-this-a-good-customer,perf:MIC,perf:Marketing_Campaign,perf:NATICUSdroid,perf:QSAR-TID-11,perf:QSAR_fish_toxicity,perf:SDSS17,perf:airfoil_self_noise,perf:anneal,perf:bank-marketing,perf:blood-transfusion-service-center,perf:churn,perf:coil2000_insurance_policies,perf:concrete_compressive_strength,perf:credit-g,perf:credit_card_clients_default,perf:customer_satisfaction_in_airline,perf:diabetes,perf:diamonds,perf:hazelnut-spread-contaminant-detection,perf:healthcare_insurance_expenses,perf:heloc,perf:hiva_agnostic,perf:houses,perf:in_vehicle_coupon_recommendation,perf:jm1,perf:kddcup09_appetency,perf:maternal_health_risk,perf:miami_housing,perf:online_shoppers_intention,perf:physiochemical_protein,perf:polish_companies_bankruptcy,perf:qsar-biodeg,perf:seismic-bumps,perf:splice,perf:students_dropout_and_academic_success,perf:superconductivity,perf:taiwanese_bankruptcy_prediction,perf:website_phishing,perf:wine_quality,cost_fitted,cost:APSFailure,cost:Amazon_employee_access,cost:Another-Dataset-on-used-Fiat-500,cost:Bank_Customer_Churn,cost:Bioresponse,cost:Diabetes130US,cost:E-CommereShippingData,cost:Fitness_Club,cost:Food_Delivery_Time,cost:GiveMeSomeCredit,cost:HR_Analytics_Job_Change_of_Data_Scientists,cost:Is-this-a-good-customer,cost:MIC,cost:Marketing_Campaign,cost:NATICUSdroid,cost:QSAR-TID-11,cost:QSAR_fish_toxicity,cost:SDSS17,cost:airfoil_self_noise,cost:anneal,cost:bank-marketing,cost:blood-transfusion-service-center,cost:churn,cost:coil2000_insurance_policies,cost:concrete_compressive_strength,cost:credit-g,cost:credit_card_clients_default,cost:customer_satisfaction_in_airline,cost:diabetes,cost:diamonds,cost:hazelnut-spread-contaminant-detection,cost:healthcare_insurance_expenses,cost:heloc,cost:hiva_agnostic,cost:houses,cost:in_vehicle_coupon_recommendation,cost:jm1,cost:kddcup09_appetency,cost:maternal_health_risk,cost:miami_housing,cost:online_shoppers_intention,cost:physiochemical_protein,cost:polish_companies_bankruptcy,cost:qsar-biodeg,cost:seismic-bumps,cost:splice,cost:students_dropout_and_academic_success,cost:superconductivity,cost:taiwanese_bankruptcy_prediction,cost:website_phishing,cost:wine_quality
114,XGBoost_r16_BAG_L1,True,0.15373835891382942,-0.016347080489818665,0.12187360839726939,-0.1366046342671221,-0.26857489760476055,-0.03127494722589248,-0.030786436650055087,0.04418176791839293,-0.10995449459011016,-0.12135666813505323,0.05239296443092668,0.00019058483767253197,0.24888406959655215,-0.04809869412937191,-0.08104347464302325,-0.25297146105370905,-0.024194821708387344,-0.002046001179023875,-0.023523886203746475,0.08044354336141012,-0.007543030728946408,-0.19389247718702024,0.08001611013590393,0.16549663847160265,0.020447353545798214,0.6669128093182388,-0.08357569159111618,-0.046488004647129176,0.30050932913236045,-0.04325686056181947,0.1271153423790194,-0.04863133020965476,0.25241184044908227,0.2614795483186533,0.450356937906075,0.06105529043478165,-0.07650624258925139,-3.221649756145972e-05,0.08436163901008727,0.19608590868085377,0.08038481713535577,-0.16462338505945745,-0.025453288554133882,-0.17047412122152386,0.07590829727456619,-0.0036984031746070877,-0.1256192512678096,0.04981609682245765,0.2128147030407181,-0.12211906117940236,-0.3675642533208468,True,-0.0011013127404041862,-0.005776980623947334,-0.007543159254655969,-0.001634956804179421,0.005343121482928995,0.005413957534801976,-0.009035282587903313,-0.007712125324078192,0.0008321018573782171,0.0019141890016816593,0.01580701032488729,-0.006047572401106463,0.009474853138744348,0.003960526605457833,0.03181642797100254,-0.0008326456307266547,-0.009074057551315313,-0.0017401425422036642,0.018270688750029334,-0.01816724841701417,0.008747898099033048,-0.012761567576330452,0.0021974352410005834,0.004977336818675021,0.010017421058275819,-0.0023932795491546977,0.029768721649778243,-0.0024715247637278896,-0.009051651055786883,0.0035123989336307,-0.007118672144819425,-0.015073628810655191,0.0034896671007520062,0.01724624521262261,0.011488927818233411,-0.023842403975641246,0.01198418074449746,-0.002042238424622706,-0.008492990756059696,0.01937678036735434,0.006291543094444463,-0.010214193144454252,-0.005360120980466454,0.00016280433073074542,-0.01258752796625206,0.01120686663987362,0.009037236044204672,0.005902578419835001,0.016675032513898,-0.0075743263053057175,0.010078367298367813
115,CatBoost_r174_BAG_L1,True,0.15393016567072937,-0.015486404059286966,0.1268322296382812,-0.13753702318360483,-0.2739151937387055,-0.031537462205236406,-0.0302634240444753,0.04427608502358367,-0.10855684955465311,-0.12167589281901289,0.05296185102211195,0.001505225547200333,0.25091710205911955,-0.05180070013434588,-0.08103800343649269,-0.25647919627110427,-0.02366523031735291,-0.002689713352442113,-0.023788111388566815,0.0827885385863745,-0.011221521781041632,-0.19595867341988255,0.0807372825541533,0.1647537815252454,0.019865239863718333,0.6743760728287891,-0.0875369257378263,-0.04979194411403487,0.3048701572478814,-0.044135463472215655,0.12715287508451184,-0.049730008343816294,0.25296718990971123,0.25942663045958136,0.4511918020348672,0.05687538628614193,-0.08299060156446039,0.0009422539444352816,0.08148542140700352,0.20126874773222633,0.08713886568497797,-0.15739707253929153,-0.022782298615291807,-0.17449674734668771,0.07839858559886782,-0.005616917637228433,-0.12731375707185805,0.04724285808984005,0.2123825206909976,-0.1212090165309995,-0.3670996965321001,True,-0.000948225224679761,-0.007824341926429786,-0.011779007090664293,0.001183382189949847,0.0010973434972191356,0.007271088288525873,-0.01559385985398921,-0.010551462934176121,0.0010445609346867058,0.0004024083641346202,0.015842591957494014,-0.006598644480531477,0.013157434658425332,0.010870303436781616,0.05948996708858261,0.0007888261370129142,-0.016664913924446606,-0.0007504512223219607,-0.006632736737634103,-0.03851965655499465,0.004263951060418774,-0.01853813086035949,0.007466973631338884,0.00916017910269766,0.011296885576931627,0.002022142772537591,0.03356662019792799,-0.002767490512958051,-0.01178556983100514,0.005307378065623522,-0.004189508028881389,-0.024113984832716134,0.0029001531804773556,0.019971147488236442,0.005299777234895651,-0.03263079623583371,0.020693363353814404,-0.0031441697294292293,-0.004903282368362345,0.02647698581435736,0.004181196575742689,-0.00778221571660506,-0.011843305886437398,0.005568864789713784,-0.01872022190464151,0.012431197612795996,0.008283848163581332,0.0030798563589691562,0.02812882318520376,-0.006157277094796477,0.019931377468603066
116,CatBoost_r145_BAG_L1,True,0.1670908484351529,-0.014006046065843734,0.1248945087737412,-0.13777889229137164,-0.2832759151875952,-0.03219573670586499,-0.029860330809115907,0.040876579095374885,-0.1102710570954677,-0.11503313936794354,0.060466326711842606,-0.00286214170799352,0.2572328679212012,-0.050524950377794635,-0.08085990394891598,-0.2531069942081357,-0.01239624572269201,0.0008799766928355511,-0.023741938712776058,0.07912378125797659,-0.006119304410999832,-0.19499530755178743,0.08408808038790508,0.15643474741231825,0.021638212780091523,0.6739025581629338,-0.08122310933483332,-0.050833048488614196,0.2999024348873493,-0.04188694289572661,0.14804672526429313,-0.0512049307072918,0.25758372349533354,0.26843309833660145,0.4495377533997896,0.0685725716114233,-0.07157842286940086,-0.0041977542985081814,0.08238694360366541,0.19946716309766305,0.08250844822677324,-0.17132024556663267,-0.03494093558847831,-0.18261612474369543,0.07094774342801557,-0.005055388546022883,-0.13400941490580384,0.04906169642704362,0.21178710248193827,-0.12215291207509472,-0.3817370722116996,True,-0.0009310219293376552,-0.00781695979266462,-0.007943343994712346,-7.34572664279003e-05,0.0021918437861124054,0.007255720041840127,-0.011326396438830301,-0.010214950731647411,0.001167388196524444,0.0009704035036376885,0.013287291013491397,-0.006348819614367165,0.011549771015972238,0.009260330934583857,0.055208330314237934,0.0002971126126949892,-0.013591895856811382,-0.0007491950467775585,0.0018570418205994914,-0.03291679310723839,0.004808328530994402,-0.016653624712989458,0.0062346833129499225,0.0078008596575588245,0.014715278734623048,0.001270467214738749,0.032022167022969734,-0.0027269137874876216,-0.011228000431851206,0.0039148089542515516,0.0008553160621555139,-0.021818757691656407,0.002969423765721951,0.017060676159466777,-0.007233679511865382,-0.03023073847996791,0.019826434678269184,-0.00301569665794837,-0.003079314516196967,0.016904152820720105,0.0016402132816662612,-0.0005923618541694967,-0.010702281448377033,0.005408042344426086,-0.016848062978400795,0.013951985981014796,0.00670737603475454,0.004420768112328991,0.024889580528465703,-0.007806969565003458,0.017218960406524392
117,LightGBM_r74_BAG_L1,True,0.16840087353788175,-0.013930601629754989,0.12912928904656418,-0.13997726314490164,-0.2855778431536704,-0.03235523805336514,-0.03111306708741739,0.03797843750226922,-0.10976370094315883,-0.11538644849682068,0.06122358198800209,-0.002508994985698196,0.2584512360318164,-0.05295139420016158,-0.08143845983750589,-0.25396995133535616,-0.010517918931637974,0.0012746705838371777,-0.023590184388764562,0.07921157368104431,-0.006828939262392553,-0.19735335461684728,0.08517572478636226,0.15691448575237057,0.02102284279218359,0.6778704685649529,-0.08336960012836438,-0.05325081222743676,0.30528989517903676,-0.04086598985750086,0.15023078674645618,-0.05150030959554688,0.26050217934219577,0.2717042107360593,0.4504465632355015,0.0683914261433375,-0.07350324144754862,-0.004307802330109878,0.0814089843345435,0.19988514683720002,0.08532332603154974,-0.17056356516696694,-0.03295687799233217,-0.18497239049295963,0.07004785503811269,-0.006689675016475311,-0.13734566259524897,0.04984485487584339,0.2132679062363389,-0.12178908417446556,-0.38708561962732163,True,-0.0008680963233257938,-0.007964534753908459,-0.007877843041991251,0.0006627322819684962,0.0022238789131799825,0.007390060733137925,-0.0095818819257537,-0.009893440682441676,0.0011897507465282475,0.001137805246021825,0.013716284348904309,-0.0063049201831510285,0.011471019924047319,0.00877751239955111,0.05340689227066457,0.0006922131653225632,-0.013099967908911506,-0.0007896227406395963,0.0024767440621514493,-0.032169833354391206,0.0035847815305531374,-0.016003098661765768,0.0074064499760157654,0.006577042909773423,0.014858666697360039,0.001133518462130302,0.03207439705139619,-0.0027488023516876996,-0.011012212927204468,0.004078749470208411,0.0013462763659728412,-0.020791159212728793,0.002417713769989934,0.016357602327752886,-0.007429876621051041,-0.02988769007132174,0.019163852437936,-0.0030679932447305104,-0.0030749679933236296,0.017063095098069234,0.0025887887923746805,-0.0006121395752441103,-0.01020802590903056,0.005684154213796486,-0.01593265405455435,0.013842105971514902,0.006524328815192774,0.003937690516491599,0.023941344787023606,-0.007962472052868477,0.017139305425898685
118,LightGBM_r57_BAG_L1,True,0.16931624138272533,-0.015557080228818503,0.1294390571042303,-0.1408329215444033,-0.2873985287468227,-0.02839453962253219,-0.03152718674949407,0.03659402621804442,-0.10613489988474088,-0.11718755225089382,0.06638645513247043,-0.0026450677120284935,0.2581343767239627,-0.05274918331631359,-0.08246193605100588,-0.25544571301413793,-0.008951075364570385,0.0020603031252392997,-0.02400687591830717,0.07675196785711522,-0.005515561636446911,-0.19877359541258321,0.07973010614179066,0.14909740191829615,0.019336018079407886,0.6736419647646944,-0.08251098898841007,-0.055866828680066656,0.3077747209279187,-0.04040148830791326,0.14872372160523556,-0.051124189210339066,0.26217152913497627,0.27074323946852985,0.4532817699023771,0.07324744602694168,-0.07183150335233582,-0.005292581481226349,0.0868934465187324,0.20168268588746346,0.08353879266741536,-0.17807609892411164,-0.030988326160523376,-0.18203459222212268,0.06734604618275462,-0.006545677905434817,-0.13579666383314679,0.053847814923393175,0.21362877605374947,-0.12168079540946022,-0.3896427424054707,True,-0.0009120071672992728,-0.007835030746023671,-0.00927475328540079,0.0007773319795441454,0.0023307186805773283,0.007269635783780657,-0.009967848734984602,-0.010329459601546472,0.0011519227452830676,0.0010547013847440553,0.013919393730648506,-0.006402358268078777,0.01197679552718323,0.009702818175967012,0.056027437622283016,0.0005554429315657433,-0.014392041407245587,-0.0007609722473931255,0.0011107470262696725,-0.034903957326968,0.0036373880584221942,-0.016911519531515366,0.008605576479482789,0.0068134795697163165,0.01504439650456222,0.0014489206262148426,0.03254180182266648,-0.0026649187974848304,-0.011593895307084786,0.0034951933873828673,0.00020903108469678088,-0.022200110255150646,0.0021175977691725244,0.01619408600371184,-0.006890533836666726,-0.03130915394322872,0.0197913750079198,-0.003039499104940071,-0.003317917477364646,0.01681317811812963,0.0027817048300705187,0.00020389776346342977,-0.01203369912564727,0.006423110014517248,-0.0167631562611059,0.013728535623895146,0.006546879835575692,0.0043289793358525785,0.024695606097451698,-0.007402581812102499,0.018766030723731467
119,CatBoost_r71_BAG_L1,True,0.1707154679220832,-0.015054121172220603,0.1321146312855727,-0.1401454014648277,-0.28882337446216355,-0.028207798539433962,-0.030434897633192747,0.037230935834907865,-0.10445409138151912,-0.11803613200403228,0.06918390116997702,-0.0034419900908215393,0.2582525149642987,-0.05692009410857679,-0.08225711710141569,-0.2554773145820617,-0.008597737096983407,0.0022290253792401657,-0.022821404506076327,0.07691920699599948,-0.007398425549139654,-0.19878278194138185,0.07865439989087666,0.14910380328573966,0.018195859108533708,0.6761561787622298,-0.0840642146525932,-0.05683164508874769,0.30900078465512354,-0.04083294686751446,0.14696598031345845,-0.05184171277155804,0.26383521430408596,0.27170057644649126,0.45299543006324416,0.07345775344013038,-0.07537122397593864,-0.005137346413373364,0.08810081563424614,0.20159488663347247,0.08554785260395414,-0.17921030764986118,-0.02986071827170576,-0.184992282968841,0.06529294800635962,-0.006847319784591551,-0.13750164974301096,0.05558682008802518,0.21615376768062988,-0.1218616136826882,-0.39110613045089765,True,-0.0011660078312534274,-0.005627388794358074,-0.002152641560789726,0.002409127682999575,0.0046997396875106895,0.0052448823973868545,-0.008998062253015372,-0.0074389116658093585,0.0009222922361296994,0.0023138988110048687,0.013883746565517545,-0.005712676348505523,0.009289599125460337,0.01345492073639023,0.04297833527357599,-0.0013774591360770432,-0.009198411750379429,-0.000850624217701875,0.0006495154117306056,-0.02451970256059291,-0.0016406147867696105,-0.01417018648147152,-0.0023104608452550364,0.007310569997627613,0.0052365845964597,0.003027081974586749,0.03038902728198775,-0.0018600391908187703,-0.009407941950197845,0.0031702139490008717,0.0028400715723309075,-0.016923998974853246,0.0024051284159555563,0.01736705016311639,-0.0017185512484419305,-0.033761431225692466,0.02963039988049632,-0.0018732526203207654,-0.004088602111301825,0.007797648321938461,0.006885054009819146,-0.0009694513601192975,-0.011879724468478068,0.0065922746274025695,-0.015233657307744737,0.016016136620578488,0.010359782121011947,0.004722496776424585,0.014916064757522449,-0.004208165301629801,0.021942943435461243
120,XGBoost_r144_BAG_L1,True,0.18021180031009698,-0.009775534724445898,0.13478559700027495,-0.15102902493293985,-0.3111454067898269,-0.038292711534717735,-0.040936354521822434,0.012011520497898607,-0.10894381097950717,-0.11872472018947763,0.07438266263879521,0.0007647357258988312,0.2600374423821396,-0.056466544318698506,-0.08827637736146812,-0.2520922077335431,0.00671751573305976,-0.0017886009706980037,-0.014536204810362281,0.07935478425684599,0.007604328276904285,-0.20572535413948173,0.08846857749519807,0.14808833421719902,0.015776864665068644,0.6729808119122745,-0.08066738588858369,-0.05144861559505113,0.32868175384677506,-0.03162563131304916,0.14444156405781947,-0.05660560259867766,0.27768179370821083,0.29712776334401186,0.4425836672197969,0.04551627435597274,-0.06351273084368259,0.004219086886907389,0.09296344605676307,0.20327698833951754,0.09247782185884149,-0.15935099827400478,-0.026460005566441763,-0.21668798565162195,0.06417718770610785,0.005668319875267967,-0.15716290380455505,0.051905708518660415,0.21676703216883283,-0.11934010245992485,-0.42622521563459137,True,-0.0011639232194324528,-0.00561042302780695,-0.0026199002799197246,0.002670648249059678,0.004621695931015274,0.00522982798357823,-0.009291599095564521,-0.007653425098721664,0.0008940353749225304,0.00227130182658879,0.01439235355882071,-0.005922519619449762,0.009560350291620053,0.01412279468614577,0.04452428730975266,-0.0013812072505529568,-0.009824894297339641,-0.0008368320253497111,0.0008716627553157197,-0.025827820727201724,-0.0018320731305316042,-0.014726121128266597,-0.0026813451717198834,0.007409481822196604,0.004814331106783294,0.0032363258427187892,0.030525322501232126,-0.0018339642839882205,-0.009718895396036894,0.0030523918263466675,0.0024730485128843425,-0.017658567213609352,0.002242089830740081,0.017416837800439035,-0.00145586355888494,-0.0343636806021408,0.030492083795686076,-0.001898704043603067,-0.004915351514420797,0.007903309569632444,0.0071388062319177005,-0.0007184817665949011,-0.012301799052986666,0.006969272952587613,-0.015847698401052015,0.015900561642421523,0.010377555087764096,0.004637158303763442,0.015254245281050375,-0.0039209837559385854,0.022713474663653435
121,XGBoost_r155_BAG_L1,True,0.18172725174895848,-0.009252308671677404,0.13985711639441353,-0.15201745964175523,-0.31596370134934826,-0.03929228114422019,-0.042008104942476296,0.008504871723548064,-0.10710655201557871,-0.1191701109244798,0.0754371984340183,0.00022402482717172816,0.26174022511564404,-0.058729510329926134,-0.08884225212877389,-0.252810588454964,0.00955268258568312,-0.0013778344605996768,-0.014488513549066936,0.07941826938581362,0.005836216973165646,-0.2083362516858262,0.08861943322119827,0.14809971509515676,0.014994645940794912,0.6782335924264735,-0.08397978437643565,-0.052773820495138374,0.3342871954722022,-0.030497187288734382,0.14673682240769273,-0.057470711313436125,0.28155893040762586,0.3009263433801265,0.4430799562572568,0.04498685222026765,-0.06643978786213003,0.003912433582662241,0.09303098928588523,0.2046337241108335,0.09713011950147413,-0.15784841563779375,-0.024336432382108163,-0.22051383335519836,0.06447366159222051,0.004171962992991689,-0.16094099975372622,0.05180897241880607,0.21763007645499718,-0.11940644223876568,-0.43306606733589353,True,-0.0011566649349930554,-0.006089985218234636,-0.0043850933166410325,0.004812304377961191,0.003867732140653016,0.005668489506959854,-0.012305952583336523,-0.009381890102294546,0.0007812681047925542,0.0019438302770161781,0.01902034505311051,-0.007691184294378991,0.011102881333772336,0.020090313667786127,0.057129487184367306,-0.0010451133498919905,-0.01360874074560385,-0.0007180449821702902,0.00057566464797489,-0.03394898552472618,-0.004119669027222151,-0.018961206460481116,-0.0029912973704916885,0.007942974981328045,0.003247018607480162,0.005020200018372844,0.03178289923112364,-0.0017594334436322847,-0.011915425911643778,0.0019147629217797896,-0.00245937503443978,-0.02377962804586517,0.0008165628126183922,0.018265688449784323,8.47382389936818e-05,-0.04009792100772438,0.039705790668960655,-0.0023092834506185872,-0.007731233692345567,0.007290686492612455,0.009571394596005419,0.0006162289858887901,-0.017556605966604712,0.009750105234488516,-0.020838336983961897,0.015446300941419161,0.010263370482302874,0.005255263649879135,0.0155454570473953,-0.0012444782221386237,0.028041424259526226
122,CatBoost_r67_BAG_L1,True,0.18276099062698808,-0.009031467079994814,0.14405426445928815,-0.1539700993634642,-0.31916923724634017,-0.03958796868391578,-0.043090192558710536,0.005799809676978401,-0.10758801986836332,-0.11995783621239657,0.07709485102682721,-0.0009454897416661789,0.26311161703669594,-0.060693718718239066,-0.09011120728504461,-0.2541796229957466,0.012171870841080328,-0.0009703968049526392,-0.014338266266821281,0.07992718407065108,0.00517909166984345,-0.21068015951807453,0.08986488847001216,0.14872004421124121,0.014307445832674442,0.6816366234460354,-0.08620962048844288,-0.05453033548856297,0.3393519220345915,-0.029837131205038593,0.1486244870165968,-0.058083328348542004,0.2850648334679098,0.30582448883537733,0.44408524659959075,0.045034715558175585,-0.06871892131826517,0.003920445197225651,0.09268614549859483,0.20509725221924952,0.10052545208706654,-0.1569952214135587,-0.022278640370593412,-0.223763340619589,0.0640084914342784,0.0028610810494009557,-0.16531791747995767,0.05291003943053437,0.21915055452650498,-0.1190407427836015,-0.4389999901076881,True,-0.0011726142033126308,-0.006227798233778556,-0.004310572773792939,0.004819517786535885,0.003741839792573572,0.005795287474484648,-0.012459239122729638,-0.009869453383535311,0.0007772300574927836,0.0018631448560401812,0.019625693655169543,-0.008064649597477758,0.011500314549906996,0.02106154926058676,0.05916054938653826,-0.0011396030130945375,-0.013694908063319976,-0.0007009833034778358,-0.0003220453587112366,-0.03530706630644422,-0.0041176632388336114,-0.01982808571541435,-0.0036177798871141567,0.007541744222385891,0.0034291562109654236,0.005312470786871705,0.0320077660648419,-0.0017837513906294347,-0.012438120790987217,0.0016867747578140134,-0.0037354317434623655,-0.02502167128720745,0.00040198804189085465,0.01886857100404931,4.2683651960881025e-05,-0.039794245003081166,0.04132257709775378,-0.0023948716956272184,-0.008611934479688036,0.006013858273871453,0.00959555735434949,0.0009782899852225743,-0.01805576480091594,0.01044931175839218,-0.02185135460938633,0.014870520260691291,0.010102895530618187,0.0056701993344579855,0.016510993460781945,-0.0010488613136960306,0.02958222055380263
123,XGBoost_r49_BAG_L1,True,0.15553019930722373,-0.0114652659597701,0.11033894244726528,-0.14904039994023388,-0.2711299308328903,-0.044031442004992385,-0.032116705171228194,0.013549098444974733,-0.11220233928359406,-0.11793427217454594,0.0645605322753861,-0.001664725988705434,0.24142132503811797,-0.0390170465842581,-0.09299166524968647,-0.24720246613339322,-0.016408391238942943,-0.011137035975056359,-0.010313561213453008,0.06558342576365712,0.0031104646821385647,-0.2053749689183033,0.07312342034550046,0.13769927124086734,0.016654668167463915,0.6613092125934726,-0.08744874446006641,-0.032633525667643194,0.33060170351962803,-0.03466521758272456,0.1260171031008324,-0.05200236163010959,0.24837039353450438,0.2699999873820514,0.43595060369699495,0.011774695582771487,-0.036678543069933324,0.013793454275985582,0.09953625600411828,0.20410166683923142,0.07449805139333662,-0.15444730782197644,-0.020462679536651866,-0.22074761036542254,0.11512856340709628,0.027390953087852082,-0.12602704462261805,0.050758161211927035,0.19152540162151252,-0.11434562573794525,-0.38162998223683414,True,-0.0011989904195356914,-0.006099238821757626,-0.004653715545635864,0.0057293672275029635,0.0036229671266202997,0.005677525407258948,-0.01294590373483719,-0.010072830088227782,0.0007280180796893813,0.0018028014113343675,0.020282799990739196,-0.008293986394163533,0.011974062157245178,0.022383547712126188,0.06100012169298234,-0.0010004547826190928,-0.014760983930385952,-0.0006868601687390911,-0.0002486641283854422,-0.03716738690489135,-0.004344263001316637,-0.020785625850809016,-0.0034374330213171366,0.007958301152334328,0.0029472230656528843,0.005936117463316724,0.0321954072691623,-0.0017135054733173282,-0.01279086382837774,0.0014371183336381794,-0.004876281515222378,-0.02605790182313981,0.00012532865245951105,0.018904382838649286,0.00028964672010671304,-0.040862977101192285,0.043385421651309,-0.0023717774071450094,-0.00968986713833427,0.006226926559572664,0.009903185425869328,0.0012098673181589797,-0.0186271590297861,0.010906640328472744,-0.022849236564655016,0.014423994388595525,0.010108047117758673,0.00572534654162287,0.01652124501564086,-0.0010472276369893733,0.03078138751656029
124,XGBoost_r45_BAG_L1,True,0.1550787327947764,-0.011207939695856949,0.11169563954611969,-0.15118500019888947,-0.2722642938570845,-0.04517069771501045,-0.03249644993096962,0.012873753750467171,-0.11708485389778331,-0.1185502397344837,0.06806458051380977,-0.002908047639067238,0.2416402272334606,-0.03834781336756025,-0.09414736285359057,-0.24676759033809456,-0.01608054191256615,-0.010959076959603615,-0.009593347845249645,0.06722614967342962,0.0037486446930080214,-0.20589364510032998,0.07577747127573232,0.13652064132461716,0.01618109603998909,0.6633782056653317,-0.08854599890853594,-0.03410240138681999,0.3328146010534564,-0.034798602251295885,0.12509202651564078,-0.05256714701840602,0.2502273633480636,0.27587952827068196,0.43647654573571837,0.009376736937309874,-0.03741620980750352,0.015168521322783627,0.09984526347261924,0.20468492119709517,0.07525448545044558,-0.15278985799676412,-0.01909969815772478,-0.2270880421338281,0.11663887851160722,0.02764294209467381,-0.130493084961029,0.05084605791366209,0.1919542445707847,-0.11371521325550846,-0.38437641191168276,True,-0.0012023486573472866,-0.006076888730539835,-0.004955479058169367,0.00601929800400413,0.003565574677222211,0.00565675103049172,-0.013123563013650915,-0.010210264972533415,0.0007119673514120785,0.0017646255135685938,0.020611560579653205,-0.00847201132342698,0.012155940432282387,0.02299212104116963,0.061903860526529395,-0.0009803266527320476,-0.01534304282556759,-0.0006757354467049767,-0.00010884509867031159,-0.037816088227262894,-0.0044229815558218455,-0.02128707844696005,-0.0034160535992666242,0.008131950980297696,0.0026666131508325972,0.006166046035819064,0.032157791176970166,-0.001698217530405377,-0.01300490746787711,0.0013822711366009344,-0.005093294811399876,-0.026662024157869994,-9.997161929794282e-05,0.01887410206910606,0.0004492720371426335,-0.0412679581131814,0.0442335135110153,-0.002375079385680987,-0.010230432436731393,0.00622686682296624,0.01014101092437055,0.0012902494713266648,-0.018896353524016876,0.011215233586981364,-0.023365236960202478,0.014241337494976672,0.010051866794215119,0.0057427312297183,0.016698505241580328,-0.0008286353828927312,0.03108256465371757
125,XGBoost_r117_BAG_L1,True,0.15746882523145922,-0.006454791984587964,0.10073305635169195,-0.150456358806352,-0.2509346785781547,-0.057449420023843484,-0.04255059856839942,0.017327868376943223,-0.1146100697016869,-0.1159365477808361,0.055126809930034354,0.009740252951115063,0.24281070156858744,-0.03523285886527317,-0.09101988572416726,-0.2530132794026903,-0.01974058102004833,-0.010496275926364585,-0.004212129151403883,0.07173781201168959,0.014959298864192803,-0.2083770068664442,0.08390040517595428,0.15967062257859826,0.018887439236109586,0.6579808958166474,-0.08007129849663372,-0.02740760322028152,0.3390669328983297,-0.032662692405898114,0.13616383148223016,-0.05398024009974951,0.24423231990743646,0.2615287343836736,0.43669367827999656,-0.004306397042321769,-0.021539627519304085,0.012473266897991072,0.08614223003258922,0.19384413249034285,0.06837918343023781,-0.1343822913491137,-0.02692422672092958,-0.2347832806482169,0.11689324344224719,0.023927637577255762,-0.1260875631308477,0.03477793461182471,0.17981813239014574,-0.1116476924534669,-0.38003750817070714,True,-0.001195973665327016,-0.0059441488469667144,-0.0052119604650045104,0.006256501891282413,0.003681779654862835,0.005534694036917236,-0.012784584745863378,-0.010154170116721612,0.000686040198445235,0.0017701189431651597,0.020894894816164123,-0.008569331877590297,0.01214966061912164,0.02324816773061058,0.06219428604204858,-0.0010095561480542384,-0.015693250524267857,-0.0006763222826506974,0.0004745374508448458,-0.03889815914448665,-0.00438906060425503,-0.021439506172404074,-0.0038854997375897798,0.007660745761173221,0.002177894842016394,0.006399648688985399,0.03205401861877561,-0.0016601618637027214,-0.013018596202945867,0.0012983129256781518,-0.005230915058677784,-0.02691819487064814,-0.0005010682514356337,0.018286384903413885,0.0007359257358350749,-0.041493234135569754,0.04398694346878289,-0.002321230346388213,-0.010116765443279049,0.006474207127340849,0.010061345070837193,0.0014548706362424427,-0.019147699735022096,0.011520818182682677,-0.023456265806002782,0.014829373729740311,0.010098570560895867,0.005604885173987187,0.0167659958741439,-0.0007465941929288358,0.031346897390187645
